trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1723,False,"{'a': 0.003, 'e': 0.005707352631743109}",20,10,19.28831518284384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.003, 'e': 0.0056902562312708856}",25,16,12.968264738067166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.003, 'e': 0.005673211043143158}",20,0,31.100463177284386,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1726,False,"{'a': 0.003, 'e': 0.005656216913953108}",30,13,27.813289435012134,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.003, 'e': 0.005639273690753463}",30,18,27.085418763795982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.003, 'e': 0.0056223812210551005}",20,9,22.520745147818552,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.003, 'e': 0.005605539352825678}",20,12,16.242151614612172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.003, 'e': 0.005588747934488268}",30,20,19.05296333481319,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.003, 'e': 0.005572006814919993}",20,12,16.449567468170592,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.003, 'e': 0.0055553158434506625}",25,3,34.06412608621523,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.003, 'e': 0.005538674869861427}",20,15,9.762417241457245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.003, 'e': 0.005522083744383402}",25,17,17.830338792040187,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.003, 'e': 0.00550554231769635}",25,18,13.420645552721103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.003, 'e': 0.0054890504409273195}",30,8,42.47802455705775,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.003, 'e': 0.005472607965649308}",20,10,16.940522378318775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.003, 'e': 0.005456214743879928}",20,6,24.41639849753168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.003, 'e': 0.005439870628080073}",30,5,37.300344742659036,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.003, 'e': 0.005423575471152589}",25,12,22.513198498121476,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.003, 'e': 0.00540732912644096}",35,21,23.835766669314634,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.003, 'e': 0.005391131447727963}",25,13,22.070152922878716,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.003, 'e': 0.005374982289234386}",25,20,8.942029895179346,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.003, 'e': 0.005358881505617693}",30,20,19.313305209601815,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.003, 'e': 0.005342828951970723}",20,10,18.30373622642497,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.003, 'e': 0.005326824483820385}",25,15,21.47356836183985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.003, 'e': 0.005310867957126358}",20,8,23.198061419022473,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.003, 'e': 0.005294959228279793}",30,14,24.489036546367004,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.003, 'e': 0.0052790981541020274}",20,0,32.508644442443284,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1750,False,"{'a': 0.003, 'e': 0.005263284591843279}",35,13,39.47615942914813,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.003, 'e': 0.005247518399181385}",20,13,12.485984110870092,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.003, 'e': 0.005231799434220503}",20,7,18.006207225399596,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.003, 'e': 0.005216127555489844}",25,17,14.1518015462084,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.003, 'e': 0.0052005026219423935}",20,14,7.351623896795606,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.003, 'e': 0.005184924492953644}",30,9,31.295889051290555,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.003, 'e': 0.0051693930283203335}",25,18,12.954365403075531,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.003, 'e': 0.005153908088259167}",25,11,20.90292694712118,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.003, 'e': 0.005138469533405583}",25,14,20.222884189167452,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.003, 'e': 0.005123077224812486}",20,11,17.53366911928991,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.003, 'e': 0.005107731023948992}",30,8,40.65546964259767,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.003, 'e': 0.00509243079269919}",30,15,24.227220745665612,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.003, 'e': 0.005077176393360898}",20,14,11.22607109746089,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.003, 'e': 0.005061967688644416}",30,16,22.556403466159885,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.003, 'e': 0.005046804541671305}",25,0,35.716997834862404,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1765,False,"{'a': 0.003, 'e': 0.005031686815973131}",20,6,24.21034110931713,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.003, 'e': 0.005016614375490263}",25,0,32.38175800061016,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1767,False,"{'a': 0.003, 'e': 0.005001587084570638}",20,6,23.491203369799553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.003, 'e': 0.0049866048079685345}",30,12,33.025485253867274,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.003, 'e': 0.004971667410843362}",20,7,19.479440972597864,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.003, 'e': 0.004956774758758446}",30,13,29.798859921359302,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.003, 'e': 0.004941926717679818}",25,13,26.857727878077615,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.003, 'e': 0.00492712315397501}",20,2,33.96132889979914,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.003, 'e': 0.0049123639344118425}",25,4,37.824930321149075,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.003, 'e': 0.004897648926157242}",20,7,19.286414362422047,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.003, 'e': 0.004882977996776038}",25,15,17.395256851907867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.003, 'e': 0.004868351014229763}",20,5,21.28237277304033,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.003, 'e': 0.004853767846875479}",20,4,27.66492264887889,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.003, 'e': 0.004839228363464579}",30,11,26.981772691074877,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.003, 'e': 0.0048247324331416154}",25,10,24.88929890938652,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.003, 'e': 0.004810279925443121}",25,9,26.80697479252163,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.003, 'e': 0.004795870710296421}",20,8,21.891616687740537,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.003, 'e': 0.004781504658018486}",35,0,49.95014017272298,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1783,False,"{'a': 0.003, 'e': 0.0047671816393147475}",20,0,27.268731644984623,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1784,False,"{'a': 0.003, 'e': 0.004752901525277942}",25,5,35.22544198952898,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.003, 'e': 0.004738664187386946}",20,9,15.624435245110554,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.003, 'e': 0.004724469497505623}",25,0,-1.3249382261586593,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1787,False,"{'a': 0.003, 'e': 0.004710317327881667}",25,13,22.39852302917694,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.003, 'e': 0.004696207551145461}",25,5,33.96101326739324,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.003, 'e': 0.00468214004030891}",30,12,25.738651116615543,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.003, 'e': 0.004668114668764327}",25,17,14.459380127432462,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.003, 'e': 0.004654131310283272}",25,17,15.610835264849632,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.003, 'e': 0.004640189839015425}",20,13,13.509735341553416,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1793,False,"{'a': 0.003, 'e': 0.004626290129487451}",20,6,22.807182822867407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.003, 'e': 0.0046124320566018695}",20,1,10.999136922942165,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1795,False,"{'a': 0.003, 'e': 0.004598615495635935}",20,6,26.291265010451532,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.003, 'e': 0.004584840322240499}",25,12,20.443574651081892,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.003, 'e': 0.00457110641243891}",35,15,27.928660336586272,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.003, 'e': 0.004557413642625888}",25,3,38.281364988024045,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.003, 'e': 0.004543761889566413}",20,14,12.689475829183003,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.003, 'e': 0.0045301510303946135}",30,12,29.962199618041176,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.003, 'e': 0.004516580942612666}",20,15,11.329448694777287,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.003, 'e': 0.004503051504089689}",25,11,23.062153396650455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.003, 'e': 0.004489562593060649}",25,7,30.847653002742685,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.003, 'e': 0.004476114088125247}",30,21,15.082165250158729,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.003, 'e': 0.004462705868246852}",20,0,30.9674552126021,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1806,False,"{'a': 0.003, 'e': 0.004449337812751394}",25,8,30.54205599136826,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.003, 'e': 0.004436009801326284}",35,13,34.24554960628371,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.003, 'e': 0.004422721714019329}",30,23,12.76088024457975,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.003, 'e': 0.004409473431237654}",20,9,17.30150649058491,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.003, 'e': 0.004396264833746623}",25,4,30.306742272658447,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.003, 'e': 0.004383095802668776}",20,0,30.07567167305851,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1812,False,"{'a': 0.003, 'e': 0.004369966219482734}",25,15,18.060545461647774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.003, 'e': 0.004356875966022165}",30,6,37.30549944778333,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.003, 'e': 0.004343824924474699}",20,0,12.686053116055467,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1815,False,"{'a': 0.003, 'e': 0.004330812977380874}",25,4,32.84375349880134,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.003, 'e': 0.004317840007633078}",30,13,32.70027753414151,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.003, 'e': 0.0043049058984744966}",25,14,22.126118139310933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.003, 'e': 0.00429201053349806}",20,9,21.462565368688672,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.003, 'e': 0.004279153796645399}",20,4,22.389146158999104,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.003, 'e': 0.004266335572205788}",20,12,16.15629716914432,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.003, 'e': 0.004253555744815125}",20,13,14.757529982697154,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.003, 'e': 0.004240814199454878}",25,13,22.558772426949822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.003, 'e': 0.004228110821451051}",20,9,19.887325401044833,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.003, 'e': 0.004215445496473156}",30,21,16.72790683250618,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.003, 'e': 0.004202818110533184}",20,16,7.943415509837209,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.003, 'e': 0.004190228549984576}",20,16,7.518906251443722,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.003, 'e': 0.004177676701521206}",25,17,16.170839969116983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.003, 'e': 0.004165162452176344}",25,11,24.997669877059842,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.003, 'e': 0.004152685689321667}",30,0,42.46709437347158,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1830,False,"{'a': 0.003, 'e': 0.004140246300666226}",25,4,37.82658498906668,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.003, 'e': 0.004127844174255436}",25,11,28.32408030113394,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.003, 'e': 0.004115479198470077}",35,24,17.294282693764067,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.003, 'e': 0.004103151262025285}",25,11,24.429955938077963,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.003, 'e': 0.004090860253969547}",25,12,26.473943542879077,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.003, 'e': 0.004078606063683711}",35,20,30.283574094540604,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.003, 'e': 0.004066388580879976}",20,14,10.753189840794663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.003, 'e': 0.004054207695600917}",30,2,44.522863828649825,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.003, 'e': 0.004042063298218484}",30,16,26.231149950012203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.003, 'e': 0.004029955279433019}",25,10,23.87603705448433,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.003, 'e': 0.004017883530272271}",20,8,17.340782365705774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.003, 'e': 0.004005847942090417}",30,3,41.3605007487828,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.003, 'e': 0.003993848406567083}",25,9,24.841148836040663,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.003, 'e': 0.003981884815706365}",25,0,37.782021841633814,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1844,False,"{'a': 0.003, 'e': 0.003969957061835865}",20,3,28.564558555771413,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.003, 'e': 0.003958065037605719}",25,17,13.186028045302537,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.003, 'e': 0.0039462086359876285}",25,13,17.193111527082024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.003, 'e': 0.003934387750273899}",25,0,33.87967928628176,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1848,False,"{'a': 0.003, 'e': 0.003922602274076478}",20,6,19.15364377803195,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.003, 'e': 0.0039108521013260025}",25,17,17.20012780790559,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.003, 'e': 0.0038991371262708406}",20,6,22.390061031596776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.003, 'e': 0.0038874572434761303}",25,11,23.115489176816226,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.003, 'e': 0.003875812347822852}",20,14,9.78313007501484,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.003, 'e': 0.0038642023345068655}",25,9,29.176787958583105,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.003, 'e': 0.003852627099037973}",25,18,12.356806787016017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.003, 'e': 0.0038410865372389773}",20,5,28.417435359769357,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.003, 'e': 0.003829580545244744}",25,19,10.546730752714332,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.003, 'e': 0.0038181090195012674}",25,11,25.14096471127099,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.003, 'e': 0.0038066718567647422}",25,13,2.0804540016165207,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1859,False,"{'a': 0.003, 'e': 0.0037952689541006193}",25,14,17.580883846309693,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.003, 'e': 0.0037839002088827017}",25,14,23.222392335113835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.003, 'e': 0.0037725655187922052}",20,13,13.863074272861063,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.003, 'e': 0.0037612647818168424}",25,13,22.924760944694512,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.003, 'e': 0.003749997896249905}",20,3,28.323131243537055,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.003, 'e': 0.003738764760689346}",20,7,20.374547462152997,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.003, 'e': 0.00372756527403687}",20,0,31.894678696728818,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.003, 'e': 0.0037163993354970247}",20,10,18.525043124072894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.003, 'e': 0.0037052668445762813}",25,4,33.25256569736754,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.003, 'e': 0.0036941677010821497}",20,13,10.861867744729771,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.003, 'e': 0.0036831018051222634}",20,0,30.467442768210333,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1870,False,"{'a': 0.003, 'e': 0.003672069057103484}",30,16,26.127039277365974,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.003, 'e': 0.0036610693577310053}",30,4,47.73088309563518,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.003, 'e': 0.0036501026080074583}",20,0,24.848411603664907,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1873,False,"{'a': 0.003, 'e': 0.0036391687092320216}",30,0,40.20841402762655,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1874,False,"{'a': 0.003, 'e': 0.003628267562999535}",30,10,33.97910928107674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.003, 'e': 0.003617399071199604}",20,8,23.744512606515773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.003, 'e': 0.0036065631360157305}",25,10,30.303482442563908,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.003, 'e': 0.003595759659924426}",25,3,28.664420158605093,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.003, 'e': 0.0035849885456943316}",20,10,17.784871202229034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.003, 'e': 0.0035742496963853477}",30,7,37.50501937728848,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.003, 'e': 0.003563543015347757}",20,8,10.86057112410757,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1881,False,"{'a': 0.003, 'e': 0.003552868406221362}",25,12,17.806298304244407,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.003, 'e': 0.0035422257729346013}",20,8,24.60096349334836,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.003, 'e': 0.003531615019703707}",25,0,38.01624265463362,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1884,False,"{'a': 0.003, 'e': 0.0035210360510318285}",20,4,27.505665773386216,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.003, 'e': 0.0035104887717081765}",20,0,30.04540158264385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.003, 'e': 0.0034999730868071656}",35,21,26.211087278976088,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.003, 'e': 0.0034894889016875608}",20,1,33.0147416513329,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.003, 'e': 0.003479036121991625}",25,11,23.83948474492488,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.003, 'e': 0.003468614653644274}",20,10,17.13755610678687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.003, 'e': 0.0034582244028522158}",25,17,13.289489479923272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.003, 'e': 0.0034478652761031265}",30,12,23.229389271782548,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.003, 'e': 0.003437537180164795}",25,7,33.43966481191227,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.003, 'e': 0.003427240022084288}",25,14,16.128566993047066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.003, 'e': 0.003416973709187114}",20,7,22.55167346740979,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.003, 'e': 0.003406738149076388}",25,0,32.68563298512475,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1896,False,"{'a': 0.003, 'e': 0.003396533249631998}",20,0,24.29573970975396,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1897,False,"{'a': 0.003, 'e': 0.003386358919009785}",25,0,37.288902258021785,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1898,False,"{'a': 0.003, 'e': 0.003376215065640698}",20,0,28.475362676440856,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1899,False,"{'a': 0.003, 'e': 0.0033661015982299905}",20,14,8.963884023623757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.003, 'e': 0.003356018425756389}",20,11,12.1972119860584,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.003, 'e': 0.003345965457471272}",20,13,11.094162891056559,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.003, 'e': 0.003335942602897858}",20,11,16.02692309488445,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.003, 'e': 0.0033259497718303873}",20,12,15.349500270653968,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.003, 'e': 0.0033159868743333136}",20,11,16.457232073731415,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.003, 'e': 0.0033060538207404944}",20,7,23.69493375034187,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
